"collapse of government"	"destructive pattern"	"political instability"	"conflicts and violence"	0.420876995
"totalitarian"	"mayhem"	"political instability"	"conflicts and violence"	0.310115047
"politically engineered"	"major offensive"	"political instability"	"conflicts and violence"	0.574957354
"power struggle"	"terrorism"	"political instability"	"conflicts and violence"	0.446806916
"coup"	"human rights abuses"	"political instability"	"conflicts and violence"	0.428943107
"regimes were toppled"	"internal strife"	"political instability"	"conflicts and violence"	0.574002308
"dictators"	"gangs of bandits"	"political instability"	"conflicts and violence"	0.255066999
"oppressive regimes"	"warlord"	"political instability"	"conflicts and violence"	0.525054356
"corruption"	"continued strife"	"political instability"	"conflicts and violence"	0.160326086
"oppressive regimes"	"gangs of bandits"	"political instability"	"conflicts and violence"	0.15966835
"politically engineered"	"pirates"	"political instability"	"conflicts and violence"	0.317118801
"regimes were toppled"	"terrorist"	"political instability"	"conflicts and violence"	0.517170983
"authoritarian"	"brutal government"	"political instability"	"conflicts and violence"	0.560736572
"anti-western policies"	"bombing campaign"	"political instability"	"conflicts and violence"	0.133672835
"politically engineered"	"brutal government"	"political instability"	"conflicts and violence"	0.251922837
"military dictatorship"	"international terrorists"	"political instability"	"conflicts and violence"	0.451135685
"oppressive regimes"	"rival warlords"	"political instability"	"conflicts and violence"	0.331166836
"collapse of government"	"rival warlords"	"political instability"	"conflicts and violence"	0.406678657
"coup"	"looting"	"political instability"	"conflicts and violence"	0.329403156
"power struggle"	"human rights abuses"	"political instability"	"conflicts and violence"	0.451575911
"corruption"	"rebel insurgency"	"political instability"	"conflicts and violence"	0.131265125
"overthrow"	"international terrorists"	"political instability"	"conflicts and violence"	0.534504504
"regimes were toppled"	"bombing campaign"	"political instability"	"conflicts and violence"	0.241776571
"authoritarian"	"repression"	"political instability"	"conflicts and violence"	0.103221039
"coup"	"pirates"	"political instability"	"conflicts and violence"	0.241827198
"authoritarian"	"siege"	"political instability"	"conflicts and violence"	0.197325186
"overthrow"	"clan warfare"	"political instability"	"conflicts and violence"	0.182603658
"totalitarian"	"clans"	"political instability"	"conflicts and violence"	0.180977886
"collapse of government"	"prolonged fighting"	"political instability"	"conflicts and violence"	0.288145146
"authoritarian"	"bombing campaign"	"political instability"	"conflicts and violence"	0.496613355
"totalitarian"	"repression"	"political instability"	"conflicts and violence"	0.528566722
"regimes were toppled"	"civil strife"	"political instability"	"conflicts and violence"	0.548830082
"authoritarian"	"years of warfare"	"political instability"	"conflicts and violence"	0.322747637
"lack of authority"	"siege"	"political instability"	"conflicts and violence"	0.560019903
"military junta"	"gangs of bandits"	"political instability"	"conflicts and violence"	0.31551865
"corrupt government"	"violent suppression"	"political instability"	"conflicts and violence"	0.329342583
"politically engineered"	"rival warlords"	"political instability"	"conflicts and violence"	0.407255067
"d'etat"	"police torture"	"political instability"	"conflicts and violence"	0.108204824
"regimes were toppled"	"destructive pattern"	"political instability"	"conflicts and violence"	0.3488782
"totalitarian"	"convoys"	"political instability"	"conflicts and violence"	0.426466195
"military junta"	"continued strife"	"political instability"	"conflicts and violence"	0.174321934
"secession"	"clan warfare"	"political instability"	"conflicts and violence"	0.509496228
"politically engineered"	"jihadist groups"	"political instability"	"conflicts and violence"	0.464454436
"mismanagement"	"convoys"	"political instability"	"conflicts and violence"	0.107149904
"collapse of government"	"clan warfare"	"political instability"	"conflicts and violence"	0.407232027
"military junta"	"major offensive"	"political instability"	"conflicts and violence"	0.538961647
"oppressive regimes"	"police torture"	"political instability"	"conflicts and violence"	0.235610568
"corruption"	"civil strife"	"political instability"	"conflicts and violence"	0.107834883
"corruption"	"foreign troops"	"political instability"	"conflicts and violence"	0.35054676
"regimes were toppled"	"foreign troops"	"political instability"	"conflicts and violence"	0.487590033
"corrupt government"	"jihadist groups"	"political instability"	"conflicts and violence"	0.103571079
"authoritarian"	"rebel insurgency"	"political instability"	"conflicts and violence"	0.479041537
"power struggle"	"mayhem"	"political instability"	"conflicts and violence"	0.444851263
"d'etat"	"international terrorists"	"political instability"	"conflicts and violence"	0.551296514
"dictators"	"clan warfare"	"political instability"	"conflicts and violence"	0.128868242
"authoritarian"	"civil strife"	"political instability"	"conflicts and violence"	0.326883725
"regimes were toppled"	"prolonged fighting"	"political instability"	"conflicts and violence"	0.431442491
"politically engineered"	"police torture"	"political instability"	"conflicts and violence"	0.127230564
"secession"	"clan battle"	"political instability"	"conflicts and violence"	0.463916012
"authoritarian"	"prolonged fighting"	"political instability"	"conflicts and violence"	0.216839769
"mismanagement"	"civil strife"	"political instability"	"conflicts and violence"	0.351523158
"coup"	"international terrorists"	"political instability"	"conflicts and violence"	0.447838612
"anti-western policies"	"continued strife"	"political instability"	"conflicts and violence"	0.107712145
"military junta"	"police torture"	"political instability"	"conflicts and violence"	0.312724314
"overthrow"	"militia groups"	"political instability"	"conflicts and violence"	0.427018819
"totalitarian"	"terrorist"	"political instability"	"conflicts and violence"	0.439255684
"authoritarian"	"rival warlords"	"political instability"	"conflicts and violence"	0.544553464
"power struggle"	"years of warfare"	"political instability"	"conflicts and violence"	0.195681807
"coup"	"continued strife"	"political instability"	"conflicts and violence"	0.47313259
"d'etat"	"gangs of bandits"	"political instability"	"conflicts and violence"	0.456080089
"regimes were toppled"	"warlord"	"political instability"	"conflicts and violence"	0.578326198
"authoritarian"	"foreign troops"	"political instability"	"conflicts and violence"	0.309708059
"power struggle"	"internal strife"	"political instability"	"conflicts and violence"	0.164109463
"power struggle"	"repression"	"political instability"	"conflicts and violence"	0.112749837
"authoritarian"	"jihadist groups"	"political instability"	"conflicts and violence"	0.400335516
"lack of authority"	"clan battle"	"political instability"	"conflicts and violence"	0.124447564
"d'etat"	"militia groups"	"political instability"	"conflicts and violence"	0.388357841
"collapse of government"	"siege"	"political instability"	"conflicts and violence"	0.272946781
"politically engineered"	"looting"	"political instability"	"conflicts and violence"	0.547477652
"military dictatorship"	"gangs of bandits"	"political instability"	"conflicts and violence"	0.257326498
"regimes were toppled"	"rival warlords"	"political instability"	"conflicts and violence"	0.439622529
"overthrow"	"the offensive"	"political instability"	"conflicts and violence"	0.224226057
"collapse of government"	"years of warfare"	"political instability"	"conflicts and violence"	0.243228553
"politically engineered"	"bombing campaign"	"political instability"	"conflicts and violence"	0.367017635
"politically engineered"	"militia groups"	"political instability"	"conflicts and violence"	0.417655679
"military dictatorship"	"looting"	"political instability"	"conflicts and violence"	0.223671865
"secession"	"bombing campaign"	"political instability"	"conflicts and violence"	0.587900837
"corruption"	"repression"	"political instability"	"conflicts and violence"	0.425647376
"mismanagement"	"siege"	"political instability"	"conflicts and violence"	0.555741897
"oppressive regimes"	"terrorist"	"political instability"	"conflicts and violence"	0.513297601
"secession"	"terrorist"	"political instability"	"conflicts and violence"	0.38571117
"d'etat"	"prolonged fighting"	"political instability"	"conflicts and violence"	0.129058389
"lack of authority"	"mayhem"	"political instability"	"conflicts and violence"	0.402074744
"coup"	"air attack"	"political instability"	"conflicts and violence"	0.423715599
"corrupt government"	"international terrorists"	"political instability"	"conflicts and violence"	0.517589313
"overthrow"	"terrorist"	"political instability"	"conflicts and violence"	0.194292835
"anti-western policies"	"mayhem"	"political instability"	"conflicts and violence"	0.199916983
"mismanagement"	"jihadist groups"	"political instability"	"conflicts and violence"	0.564091164
