code,name,type,class,subclass,region,ID_unit,province,municipality,barangay,selected,overselected
DOH000000000023740,MABINAY RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1822,NEGROS ORIENTAL,MABINAY,LUMBANGAN,0,0
DOH000000000000206,MABINI RURAL HEALTH UNIT AND BIRTHING CENTER,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1823,BOHOL,MABINI,POBLACION I,0,0
DOH000000000023731,MABOLO HEALTH CENTER,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1824,CEBU,CITY OF CEBU (CAPITAL),MABOLO,0,0
DOH000000000014543,MACAAS RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1825,BOHOL,TUBIGON,MACAAS,0,0
DOH000000000004546,MADRIDEJOS RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1826,CEBU,MADRIDEJOS,POBLACION,0,0
DOH000000000004618,MALABUYOC RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1827,CEBU,MALABUYOC,BARANGAY II (POB.),0,0
DOH000000000001494,MANDAUE CITY HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1828,CEBU,CITY OF MANDAUE,CENTRO (POB.),0,0
DOH000000000006380,MANJUYOD RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1829,NEGROS ORIENTAL,MANJUYOD,POBLACION,0,0
DOH000000000006413,MARIA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1830,SIQUIJOR,MARIA,POBLACION SUR,0,0
DOH000000000003245,MEDELLIN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1831,CEBU,MEDELLIN,POBLACION,0,0
DOH000000000001465,MINGLANILLA RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1832,CEBU,MINGLANILLA,POBLACION WARD IV,0,0
DOH000000000001897,MINGLANILLA RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1833,CEBU,MINGLANILLA,LINAO,0,0
DOH000000000007669,MOALBOAL RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1834,CEBU,MOALBOAL,POBLACION EAST,0,0
DOH000000000004734,OSLOB RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1835,CEBU,OSLOB,POBLACION,0,0
DOH000000000001440,PAMPLONA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1836,NEGROS ORIENTAL,PAMPLONA,POBLACION,0,0
DOH000000000001490,PANGLAO PRIMARY HEALTH CARE FACILITY,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1837,BOHOL,PANGLAO,POBLACION,0,0
DOH000000000026616,PARDO HEALTH CENTER,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1838,CEBU,CITY OF CEBU (CAPITAL),PARDO (POB.),0,0
DOH000000000023730,PARI-AN HEALTH CENTER,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1839,CEBU,CITY OF CEBU (CAPITAL),PARI-AN,0,0
DOH000000000006456,PASIL HEALTH CENTER,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1840,CEBU,CITY OF CEBU (CAPITAL),PASIL,0,0
DOH000000000002445,PILAR RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1841,BOHOL,PILAR,POBLACION,0,0
DOH000000000007199,PILAR RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1842,CEBU,PILAR,UPPER POBLACION,0,0
DOH000000000004951,PINAMUNGAHAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1843,CEBU,PINAMUNGAJAN,POBLACION,0,0
DOH000000000044979,PONONG BARANGAY HEALTH STATION,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1844,SIQUIJOR,LARENA,PONONG,0,0
DOH000000000001439,PORO RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1845,CEBU,PORO,EASTERN POBLACION,0,0
DOH000000000005163,PRESIDENT CARLOS GARCIA MUNICIPAL HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1846,BOHOL,PRESIDENT CARLOS P. GARCIA,POBLACION,0,0
DOH000000000026617,PUNTA PRINCESA HEALTH CENTER,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1847,CEBU,CITY OF CEBU (CAPITAL),PUNTA PRINCESA,0,0
DOH000000000001983,RONDA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1848,CEBU,RONDA,POBLACION,0,0
DOH000000000007133,SAGBAYAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1849,BOHOL,SAGBAYAN,POBLACION,0,0
DOH000000000002032,SAMBOAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1850,CEBU,SAMBOAN,POBLACION,0,0
DOH000000000006797,SAN FERNANDO RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1851,CEBU,SAN FERNANDO,POBLACION SOUTH,0,0
DOH000000000032026,SAN FERNANDO RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1852,CEBU,SAN FERNANDO,MAGSICO,0,0
DOH000000000007671,SAN FRANCISCO RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1853,CEBU,SAN FRANCISCO,NORTHERN POBLACION,0,0
DOH000000000002467,SAN ISIDRO RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1854,BOHOL,SAN ISIDRO,POBLACION,0,0
DOH000000000003006,SAN JOSE RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1855,NEGROS ORIENTAL,SAN JOSE,POBLACION,0,0
DOH000000000006370,SAN JUAN MUNICIPAL HEALTH OFFICE AND MATERNITY CLINIC,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1856,SIQUIJOR,SAN JUAN,POBLACION,1,0
DOH000000000000074,SAN MIGUEL MUNICIPAL HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1857,BOHOL,SAN MIGUEL,POBLACION,0,0
DOH000000000003830,SAN REMIGIO RURAL HEALTH UNIT 1,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1858,CEBU,SAN REMIGIO,POBLACION,0,0
DOH000000000029614,SAN REMIGIO RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1859,CEBU,SAN REMIGIO,KINAWAHAN,0,0
DOH000000000005805,SANTA CATALINA RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1860,NEGROS ORIENTAL,SANTA CATALINA,POBLACION,0,0
DOH000000000002718,SANTA FE RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1861,CEBU,SANTA FE,POBLACION,0,0
DOH000000000000903,SANTANDER RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1862,CEBU,SANTANDER,POBLACION,0,0
DOH000000000000114,SEVILLA MUNICIPAL HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1863,BOHOL,SEVILLA,POBLACION,0,0
DOH000000000001391,SIATON RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1864,NEGROS ORIENTAL,SIATON,POBLACION I,0,0
DOH000000000004953,SIBONGA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1865,CEBU,SIBONGA,POBLACION,0,0
DOH000000000002841,SIBULAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1866,NEGROS ORIENTAL,SIBULAN,POBLACION,0,0
DOH000000000004142,SIERRA BULLONES RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1867,BOHOL,SIERRA BULLONES,POBLACION,1,0
DOH000000000007345,SIKATUNA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1868,BOHOL,SIKATUNA,POBLACION I,0,0
DOH000000000002468,SIQUIJOR RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1869,SIQUIJOR,SIQUIJOR (CAPITAL),POBLACION,0,0
DOH000000000003846,SOGOD RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1870,CEBU,SOGOD,POBLACION,0,0
DOH000000000004662,TABOGON RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1871,CEBU,TABOGON,TAPUL,0,0
DOH000000000004902,TABUELAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1872,CEBU,TABUELAN,POBLACION,0,0
DOH000000000003207,TALIBON MUNICIPAL HEALTH CENTER,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1873,BOHOL,TALIBON,POBLACION,0,0
DOH000000000005218,TALISAY RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1874,CEBU,CITY OF TALISAY,POBLACION,0,0
DOH000000000006433,TALISAY RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1875,CEBU,CITY OF TALISAY,LAGTANG,0,0
DOH000000000002331,TALISAY RURAL HEALTH UNIT III,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1876,CEBU,CITY OF TALISAY,LAWAAN III,0,0
DOH000000000003128,TANJAY CITY HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1877,NEGROS ORIENTAL,CITY OF TANJAY,POBLACION VII,0,0
DOH000000000006430,TANJAY CITY HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1878,NEGROS ORIENTAL,CITY OF TANJAY,SANTA CRUZ VIEJO,0,1
DOH000000000006411,TAYASAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1879,NEGROS ORIENTAL,TAYASAN,POBLACION,0,0
DOH000000000003915,TOLEDO CITY HEALTH DEPARTMENT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1880,CEBU,CITY OF TOLEDO,ILIHAN,0,0
DOH000000000000219,TORIBIA BADILLA-EVASCO MEMORIAL HEALTH CENTER,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1881,BOHOL,MARIBOJOC,POBLACION,1,1
DOH000000000000072,TRINIDAD RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1882,BOHOL,TRINIDAD,POBLACION,0,0
DOH000000000002683,TUBIGON RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1883,BOHOL,TUBIGON,POTOHAN,0,0
DOH000000000002786,TUBURAN RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1884,CEBU,TUBURAN,BARANGAY III (POB.),0,0
DOH000000000001459,TUBURAN RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1885,CEBU,TUBURAN,MANGGA,0,0
DOH000000000001461,TUDELA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1886,CEBU,TUDELA,SOUTHERN POBLACION,0,0
DOH000000000006827,UBAY RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1887,BOHOL,UBAY,POBLACION,0,0
DOH000000000003022,UBAY RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1888,BOHOL,UBAY,SAN PASCUAL,0,0
DOH000000000042400,UBAY RURAL HEALTH UNIT III,Rural Health Unit,Government,NA,REGION VII (CENTRAL VISAYAS),1889,BOHOL,UBAY,BIABAS,0,0
DOH000000000002892,VALENCIA (LUZURRIAGA) RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1890,NEGROS ORIENTAL,VALENCIA,NORTH POBLACION,0,0
DOH000000000005626,VALENCIA MUNICIPAL HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1891,BOHOL,VALENCIA,POBLACION OCCIDENTAL,0,0
DOH000000000002541,VALLEHERMOSO RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1892,NEGROS ORIENTAL,VALLEHERMOSO,POBLACION,0,0
DOH000000000003961,ZAMBOANGUITA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),1893,NEGROS ORIENTAL,ZAMBOANGUITA,POBLACION,0,0
DOH000000000034466,ABUCAY DISTRICT HEALTH CENTER,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1894,LEYTE,CITY OF TACLOBAN (CAPITAL),BARANGAY 91,0,0
DOH000000000003782,ABUYOG RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1895,LEYTE,ABUYOG,BALOCAWEHAY,0,0
DOH000000000007881,ABUYOG RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1896,LEYTE,ABUYOG,BUNTAY (POB.),0,0
DOH000000000002234,ALANGALANG RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1897,LEYTE,ALANGALANG,SAN ROQUE (POB.),0,0
DOH000000000007194,ALBUERA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1898,LEYTE,ALBUERA,POBLACION,0,0
DOH000000000011886,ALLEN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1899,NORTHERN SAMAR,ALLEN,KINABRANAN ZONE I (POB.),0,0
DOH000000000007864,ALMAGRO RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1900,SAMAR,ALMAGRO,VELOSO,0,0
DOH000000000014552,ALMAGRO Rural Health Unit,Rural Health Unit,Government,NA,REGION VIII (EASTERN VISAYAS),1901,SAMAR,ALMAGRO,VELOSO,0,0
DOH000000000007472,"ALMERIA RHU, TB DOTS AND BIRTHING FACILITY",Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1902,BILIRAN,ALMERIA,JAMORAWON,0,0
DOH000000000003822,ANAHAWAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1903,SOUTHERN LEYTE,ANAHAWAN,POBLACION,0,0
DOH000000000007883,ARTECHE RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1904,EASTERN SAMAR,ARTECHE,CENTRAL (POB.),0,0
DOH000000000007196,BABATNGON RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1905,LEYTE,BABATNGON,POBLACION DISTRICT II,0,0
DOH000000000005391,BALANGIGA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1906,EASTERN SAMAR,BALANGIGA,BARANGAY POBLACION III,0,0
DOH000000000007197,BALANGKAYAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1907,EASTERN SAMAR,BALANGKAYAN,POBLACION II,0,0
DOH000000000033776,BALUD MAIN HEALTH CENTER I,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1908,SAMAR,CITY OF CALBAYOG,BALUD (POB.),0,1
DOH000000000007191,BARUGO RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1909,LEYTE,BARUGO,POBLACION DIST. III,0,0
DOH000000000000212,BATO RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1910,LEYTE,BATO,KALANGGAMAN DISTRICT (POB.),0,0
DOH000000000003480,BILIRAN MUNICIPAL HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1911,BILIRAN,BILIRAN,SAN ROQUE (POB.),0,0
DOH000000000007889,BIRI RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1912,NORTHERN SAMAR,BIRI,POBLACION,0,0
DOH000000000001642,BOBON RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1913,NORTHERN SAMAR,BOBON,GEN. LUCBAN (POB.),0,0
DOH000000000007890,BONTOC RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1914,SOUTHERN LEYTE,BONTOC,POBLACION,0,0
DOH000000000000175,BORONGAN CITY HEALTH OFFICE I,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1915,EASTERN SAMAR,CITY OF BORONGAN (CAPITAL),SONGCO,0,0
DOH000000000005561,BORONGAN CITY HEALTH OFFICE II,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1916,EASTERN SAMAR,CITY OF BORONGAN (CAPITAL),LALAWIGAN,0,0
DOH000000000007195,BURAUEN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1917,LEYTE,BURAUEN,POBLACION DISTRICT VII,0,0
DOH000000000000048,CABUCGAYAN MUNICIPAL HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1918,BILIRAN,CABUCGAYAN,MAGBANGON (POB.),0,0
DOH000000000005366,CAIBIRAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1919,BILIRAN,CAIBIRAN,PALENGKE (POB.),0,0
DOH000000000035765,CALBIGA RURAL HEALTH UNIT,Rural Health Unit,Government,NA,REGION VIII (EASTERN VISAYAS),1920,SAMAR,CALBIGA,BARANGAY 1 (POB.),0,0
DOH000000000006838,CALUBIAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1921,LEYTE,CALUBIAN,M. VELOSO,0,0
DOH000000000007865,CAN-AVID RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1922,EASTERN SAMAR,CAN-AVID,BARANGAY 4 POBLACION,0,0
DOH000000000027612,CAPOOCAN MAIN HEALTH CENTER II,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1923,SAMAR,CITY OF CALBAYOG,CAPOOCAN,0,0
DOH000000000001973,CAPOOCAN MUNICIPAL HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1924,LEYTE,CAPOOCAN,POBLACION ZONE II,0,0
DOH000000000007862,CAPUL RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1925,NORTHERN SAMAR,CAPUL,POBLACION BARANGAY 3,0,0
DOH000000000005276,CARIGARA MUNICIPAL HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1926,LEYTE,CARIGARA,PONONG (POB.),0,0
DOH000000000007857,CATARMAN RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1927,NORTHERN SAMAR,CATARMAN (CAPITAL),ACACIA (POB.),1,1
DOH000000000033662,CATARMAN RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1928,NORTHERN SAMAR,CATARMAN (CAPITAL),POLANGI,0,0
DOH000000000003900,CATBALOGAN CITY HEALTH OFFICE,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1929,SAMAR,CITY OF CATBALOGAN (CAPITAL),POBLACION 4,0,0
DOH000000000006482,CATUBIG RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1930,NORTHERN SAMAR,CATUBIG,BARANGAY 1 (POB.),0,0
DOH000000000007858,CULABA MUNICIPAL HEALTH OFFICE LYING-IN AND EMERGENCY CLINIC,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1931,BILIRAN,CULABA,MARVEL (POB.),0,0
DOH000000000011601,CURVA DISTRICT RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1932,LEYTE,ORMOC CITY,IPIL,0,0
DOH000000000004955,DAGAMI RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1933,LEYTE,DAGAMI,SAN ANTONIO POB.,0,0
DOH000000000007899,DARAM RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1934,SAMAR,DARAM,POBLACION 3,0,0
DOH000000000011773,DFM DISTRICT RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1935,LEYTE,ORMOC CITY,DO?A FELIZA Z. MEJIA,0,0
DOH000000000009160,DIIT DISTRICT HEALTH CENTER,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1936,LEYTE,CITY OF TACLOBAN (CAPITAL),BARANGAY 99,0,0
DOH000000000001988,DOLORES RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1937,EASTERN SAMAR,DOLORES,BARANGAY 7 (POB.),0,0
DOH000000000006674,DULAG RURAL HEALTH UNIT AND MUNICIPAL INFIRMARY,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1938,LEYTE,DULAG,BUNTAY (POB.),0,0
DOH000000000004627,GAMAY RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1939,NORTHERN SAMAR,GAMAY,GAMAY OCCIDENTAL I (POB.),0,0
DOH000000000003276,GANDARA RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1940,SAMAR,GANDARA,MINDA (POB.),0,0
DOH000000000002775,GENERAL MACARTHUR RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1941,EASTERN SAMAR,GENERAL MACARTHUR,POBLACION BARANGAY 5,0,0
DOH000000000004322,GIPORLOS RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1942,EASTERN SAMAR,GIPORLOS,BARANGAY 7 (POB.),0,1
DOH000000000007902,GUIUAN RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1943,EASTERN SAMAR,GUIUAN,POBLACION WARD 8,0,0
DOH000000000007874,GUIUAN RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1944,EASTERN SAMAR,GUIUAN,SULANGAN,0,0
DOH000000000004144,HERNANI RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1945,EASTERN SAMAR,HERNANI,BARANGAY 2 (POB.),0,0
DOH000000000000094,HILONGOS RURAL HEALTH UNIT I,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1946,LEYTE,HILONGOS,WESTERN BARANGAY (POB.),1,0
DOH000000000003360,HILONGOS RURAL HEALTH UNIT II,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1947,LEYTE,HILONGOS,CONCEPCION,0,0
DOH000000000005594,HINABANGAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1948,SAMAR,HINABANGAN,RAWIS,0,0
DOH000000000007150,HINDANG RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1949,LEYTE,HINDANG,POBLACION 2,0,0
DOH000000000007164,HINUNANGAN RURAL HEALTH UNIT,Rural Health Unit,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),1950,SOUTHERN LEYTE,HINUNANGAN,LABRADOR,0,0
